second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:56:10+03:00,91594.0,3105.0,94699.0,False
2026-05-10 19:56:11+03:00,126121.0,3642.0,129763.0,False
2026-05-10 19:56:12+03:00,108473.0,3144.0,111617.0,False
2026-05-10 19:56:13+03:00,317849.0,8064.0,325913.0,True
2026-05-10 19:56:14+03:00,128989.0,3630.0,132619.0,False
2026-05-10 19:56:15+03:00,198685.0,5481.0,204166.0,False
2026-05-10 19:56:16+03:00,166768.0,6341.0,173109.0,False
2026-05-10 19:56:17+03:00,207909.0,5424.0,213333.0,False
2026-05-10 19:56:18+03:00,168049.0,4422.0,172471.0,False
2026-05-10 19:56:19+03:00,202022.0,5280.0,207302.0,False
2026-05-10 19:56:20+03:00,155253.0,4623.0,159876.0,False
2026-05-10 19:56:21+03:00,183869.0,5016.0,188885.0,False
2026-05-10 19:56:22+03:00,167198.0,4422.0,171620.0,False
2026-05-10 19:56:23+03:00,215361.0,5676.0,221037.0,False
2026-05-10 19:56:24+03:00,118050.0,3300.0,121350.0,False
2026-05-10 19:56:25+03:00,216593.0,6909.0,223502.0,False
2026-05-10 19:56:26+03:00,134351.0,3762.0,138113.0,False
2026-05-10 19:56:27+03:00,200797.0,5412.0,206209.0,False
2026-05-10 19:56:28+03:00,121541.0,3432.0,124973.0,False
2026-05-10 19:56:29+03:00,187361.0,5082.0,192443.0,False
2026-05-10 19:56:30+03:00,142057.0,4647.0,146704.0,False
2026-05-10 19:56:31+03:00,180368.0,4752.0,185120.0,False
2026-05-10 19:56:32+03:00,147143.0,4092.0,151235.0,False
2026-05-10 19:56:33+03:00,185110.0,5016.0,190126.0,False
2026-05-10 19:56:34+03:00,144579.0,3960.0,148539.0,False
2026-05-10 19:56:35+03:00,186725.0,5349.0,192074.0,False
2026-05-10 19:56:36+03:00,147461.0,4092.0,151553.0,False
2026-05-10 19:56:37+03:00,180905.0,4950.0,185855.0,False
2026-05-10 19:56:38+03:00,151227.0,4092.0,155319.0,False
2026-05-10 19:56:39+03:00,194538.0,5664.0,200202.0,False
2026-05-10 19:56:40+03:00,153085.0,4569.0,157654.0,False
2026-05-10 19:56:41+03:00,187922.0,4884.0,192806.0,False
2026-05-10 19:56:42+03:00,141533.0,3894.0,145427.0,False
2026-05-10 19:56:43+03:00,189101.0,5094.0,194195.0,False
2026-05-10 19:56:44+03:00,147219.0,4026.0,151245.0,False
2026-05-10 19:56:45+03:00,193554.0,5547.0,199101.0,False
2026-05-10 19:56:46+03:00,147637.0,3960.0,151597.0,False
2026-05-10 19:56:47+03:00,192534.0,5370.0,197904.0,False
2026-05-10 19:56:48+03:00,137783.0,4092.0,141875.0,False
2026-05-10 19:56:49+03:00,191662.0,5094.0,196756.0,False
2026-05-10 19:56:50+03:00,148669.0,7600.0,156269.0,False
2026-05-10 19:56:51+03:00,190583.0,5148.0,195731.0,False
2026-05-10 19:56:52+03:00,146198.0,3960.0,150158.0,False
